city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,maintainers,aggregate,rating,tz,featureId,sources,curators
,Little River County,AR,USA,0,0,0,0,0,12326,33.7373025,-94.1558795,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",586,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Miller County,AR,USA,0,0,0,6,0,43592,33.316565,-93.859422,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",587,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Lafayette County,AR,USA,0,0,0,0,0,6682,33.2502025,-93.6098915,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",588,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Columbia County,AR,USA,1,0,0,10,1,23537,33.2361715,-93.23449450000001,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",589,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Union County,AR,USA,2,0,0,25,2,39126,33.197900000000004,-92.5289065,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",590,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Ashley County,AR,USA,0,0,0,17,0,20046,33.202062,-91.800483,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",591,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Chicot County,AR,USA,0,0,0,4,0,10438,33.2839045,-91.25201200000001,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",592,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Benton County,AR,USA,18,0,0,110,18,272608,36.299498,-94.216762,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",593,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Carroll County,AR,USA,0,0,0,5,0,28223,36.3102215,-93.5922095,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",594,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Madison County,AR,USA,0,0,0,2,0,16481,36.033601000000004,-93.70425549999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",595,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Sebastian County,AR,USA,1,0,0,14,1,127753,35.190813500000004,-94.238218,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",596,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Polk County,AR,USA,2,0,0,13,2,20049,34.459413,-94.2001965,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",597,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Sevier County,AR,USA,1,0,1,7,0,17139,33.9717475,-94.218073,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",598,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Garland County,AR,USA,18,0,1,63,17,99154,34.581224,-93.09936250000001,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",599,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Saline County,AR,USA,4,0,0,46,4,121421,34.635914,-92.6596935,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",600,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Franklin County,AR,USA,0,0,0,3,0,17810,35.487047000000004,-93.8893805,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",601,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Scott County,AR,USA,0,0,0,4,0,10319,34.882474,-94.07973050000001,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",602,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Logan County,AR,USA,0,0,0,5,0,21737,35.224863,-93.710029,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",603,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Yell County,AR,USA,0,0,0,4,0,21535,35.0303975,-93.303203,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",604,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Montgomery County,AR,USA,0,0,0,3,0,8924,34.542995,-93.66463,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",605,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Pike County,AR,USA,2,0,0,20,2,10673,34.1465545,-93.6551465,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",606,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Hempstead County,AR,USA,1,0,0,5,1,21741,33.742484000000005,-93.7110395,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",607,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Drew County,AR,USA,1,0,0,9,1,18328,33.59061,-91.732735,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",608,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Bradley County,AR,USA,4,0,0,23,4,10897,33.435381,-92.1711035,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",609,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Calhoun County,AR,USA,0,0,0,2,0,5277,33.537921999999995,-92.54411350000001,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",610,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Ouachita County,AR,USA,0,0,0,3,0,23606,33.586884999999995,-92.843085,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",611,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Nevada County,AR,USA,0,0,0,3,0,8326,33.698757,-93.294132,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",612,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Clark County,AR,USA,13,0,1,18,12,22061,34.056703,-93.191605,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",613,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Dallas County,AR,USA,0,0,0,2,0,7182,33.975471,-92.6438135,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",614,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Cleveland County,AR,USA,4,0,0,10,4,8018,33.884277499999996,-92.2143255,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",615,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Lincoln County,AR,USA,4,0,0,11,4,13383,33.9787385,-91.699077,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",616,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Arkansas County,AR,USA,0,0,0,6,0,17769,34.25278,-91.3840355,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",617,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Grant County,AR,USA,3,0,0,16,3,18188,34.277714,-92.44321199999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",618,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Monroe County,AR,USA,0,0,0,2,0,6900,34.6703065,-91.22412700000001,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",619,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Lee County,AR,USA,0,0,0,0,0,8985,34.769709000000006,-90.7552665,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",620,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Hot Spring County,AR,USA,1,0,0,10,1,33701,34.327867999999995,-93.03841750000001,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",621,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,St. Francis County,AR,USA,0,0,0,7,0,25439,35.007658,-90.7764455,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",622,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Crittenden County,AR,USA,7,0,1,10,6,48342,35.137380500000006,-90.28554349999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",623,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Cross County,AR,USA,1,0,0,1,1,16676,35.296544499999996,-90.7724195,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",624,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Woodruff County,AR,USA,1,0,0,3,1,6490,35.1791485,-91.259041,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",625,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,White County,AR,USA,4,0,0,34,4,78727,35.277651500000005,-91.733488,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",626,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Faulkner County,AR,USA,23,0,1,214,22,124806,35.105305,-92.352524,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",627,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Conway County,AR,USA,2,0,0,19,2,20891,35.267346,-92.7599885,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",628,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Newton County,AR,USA,0,0,0,0,0,7805,35.924867500000005,-93.2310745,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",629,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Pope County,AR,USA,3,0,0,60,3,64000,35.4235075,-93.0543885,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",630,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Johnson County,AR,USA,0,0,0,3,0,26742,35.548037,-93.437264,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",631,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Van Buren County,AR,USA,10,0,1,26,9,16603,35.5772705,-92.54557199999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",632,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
,Cleburne County,AR,USA,40,1,3,84,36,24965,35.5352385,-92.02129099999999,https://services.arcgis.com/PwY9ZuZRDiI5nXUB/ArcGIS/rest/services/ADH_COVID19_Positive_Test_Results/FeatureServer/0/query?f=json&where=1%3D1&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*,"[{""name"":""Albert III"",""gitub"":""aed3"",""county"":""USA"",""flag"":""us""}]",county,0.6470588235294118,"[""America/Chicago""]",633,"[{""name"":""Arkanas Department of Health"",""url"":""https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus""}]",
